,date,index,pull_call_ratio
508,2022-05-25,17.571428571428573,0.9123794746901603
509,2022-05-26,24.114285714285717,0.8783441225483415
510,2022-05-27,29.542857142857144,0.818401640814334
511,2022-05-28,40.057142857142864,0.8212430880592663
512,2022-05-29,40.057142857142864,0.8212430880592663
513,2022-05-30,40.057142857142864,0.8212430880592663
514,2022-05-31,40.057142857142864,0.8212430880592663
515,2022-06-01,40.60000000000001,0.8050646928817043
516,2022-06-02,44.82857142857143,0.7977912216373323
517,2022-06-03,35.45714285714286,0.8202317089975774
518,2022-06-04,42.800000000000004,0.8186174821257545
519,2022-06-05,42.800000000000004,0.8186174821257545
520,2022-06-06,42.800000000000004,0.8186174821257545
521,2022-06-07,45.62857142857143,0.8161621163719948
522,2022-06-08,48.11428571428571,0.7835340139062839
523,2022-06-09,47.05714285714286,0.7942746866881418
524,2022-06-10,40.00000000000001,0.8497862455471068
525,2022-06-11,25.085714285714293,0.9540858189527686
526,2022-06-12,25.085714285714293,0.9540858189527686
527,2022-06-13,25.085714285714293,0.9540858189527686
528,2022-06-14,20.528571428571432,1.0015844104413285
529,2022-06-15,29.25714285714286,1.0328373911115152
530,2022-06-16,17.700000000000003,1.0965609919800006
531,2022-06-17,16.92857142857143,1.0548304290993393
532,2022-06-18,19.728571428571428,0.9504102371542784
533,2022-06-19,19.728571428571428,0.9504102371542784
534,2022-06-20,19.728571428571428,0.9504102371542784
535,2022-06-21,19.728571428571428,0.9504102371542784
536,2022-06-22,26.885714285714283,0.9337401057587478
537,2022-06-23,26.742857142857144,0.9315213012060625
538,2022-06-24,30.85714285714286,0.849671626874907
539,2022-06-25,30.771428571428572,0.8151787617947237
540,2022-06-26,30.771428571428572,0.8151787617947237
541,2022-06-27,30.771428571428572,0.8151787617947237
542,2022-06-28,28.142857142857142,0.8383892689206063
543,2022-06-29,26.542857142857144,0.8492228954623664
544,2022-06-30,24.371428571428574,0.8704052377630778
545,2022-07-01,24.571428571428573,0.889684645930598
546,2022-07-02,22.171428571428574,0.8969507681791733
547,2022-07-03,22.171428571428574,0.8969507681791733
548,2022-07-04,22.171428571428574,0.8969507681791733
549,2022-07-05,22.171428571428574,0.8969507681791733
550,2022-07-06,22.828571428571426,0.8890323113879566
551,2022-07-07,27.599999999999998,0.8375666031834841
552,2022-07-08,31.342857142857145,0.810420100525065
553,2022-07-09,30.37142857142857,0.8328496828440131
554,2022-07-10,30.37142857142857,0.8328496828440131
555,2022-07-11,30.37142857142857,0.8328496828440131
556,2022-07-12,30.314285714285713,0.8478093706311114
557,2022-07-13,27.28571428571428,0.8977929912438484
558,2022-07-14,26.514285714285716,0.9402087336662334
559,2022-07-15,33.285714285714285,0.9376485206836843
560,2022-07-16,35.885714285714286,0.902217022495406
561,2022-07-17,35.885714285714286,0.902217022495406
562,2022-07-18,35.885714285714286,0.902217022495406
563,2022-07-19,39.31428571428571,0.8840310866360698
564,2022-07-20,44.08571428571429,0.8379404507527717
565,2022-07-21,48.199999999999996,0.8038098385536612
566,2022-07-22,42.42857142857143,0.8318254966241165
567,2022-07-23,42.2,0.8672410560024048
568,2022-07-24,42.2,0.8672410560024048
569,2022-07-25,42.2,0.8672410560024048
570,2022-07-26,42.0,0.894966698454023
571,2022-07-27,46.628571428571426,0.9056306849665001
572,2022-07-28,48.48571428571429,0.9226421320314891
573,2022-07-29,52.4,0.887476227512748
574,2022-07-30,59.08571428571429,0.867204728477061
575,2022-07-31,59.08571428571429,0.867204728477061
576,2022-08-01,59.08571428571429,0.867204728477061
577,2022-08-02,57.371428571428574,0.8371136425063105
578,2022-08-03,60.25714285714286,0.81330735557704
579,2022-08-04,61.51428571428571,0.782881846572491
580,2022-08-05,63.314285714285724,0.7860361896793723
581,2022-08-06,64.74285714285715,0.7646683929262087
582,2022-08-07,64.74285714285715,0.7646683929262087
583,2022-08-08,64.74285714285715,0.7646683929262087
584,2022-08-09,64.45714285714286,0.7734281061347008
585,2022-08-10,65.11428571428571,0.7848913098289361
586,2022-08-11,65.82857142857144,0.7799121614715807
587,2022-08-12,68.02857142857144,0.7697599610922481
588,2022-08-13,66.82857142857144,0.7714824470485093
589,2022-08-14,66.82857142857144,0.7714824470485093
590,2022-08-15,66.82857142857144,0.7714824470485093
591,2022-08-16,67.94285714285715,0.7412346903464618
592,2022-08-17,67.14285714285715,0.7425678641493533
593,2022-08-18,66.37142857142858,0.7696240634424508
594,2022-08-19,63.714285714285715,0.8094312712544515
595,2022-08-20,60.314285714285724,0.8565873705054899
596,2022-08-21,60.314285714285724,0.8565873705054899
597,2022-08-22,60.314285714285724,0.8565873705054899
598,2022-08-23,57.42857142857144,0.8797852768828504
599,2022-08-24,57.51428571428571,0.8829106440744983
600,2022-08-25,58.25714285714287,0.8671941762303552
601,2022-08-26,55.74285714285714,0.8630425935743494
602,2022-08-27,54.285714285714285,0.8554817655065111
603,2022-08-28,54.285714285714285,0.8554817655065111
604,2022-08-29,54.285714285714285,0.8554817655065111
605,2022-08-30,49.800000000000004,0.8910417477450915
606,2022-08-31,52.08571428571429,0.9281994288487532
607,2022-09-01,49.371428571428574,0.981184118939727
608,2022-09-02,42.457142857142856,0.987510398963863
609,2022-09-03,40.62857142857143,1.0091311897932413
610,2022-09-04,40.62857142857143,1.0091311897932413
611,2022-09-05,40.62857142857143,1.0091311897932413
612,2022-09-06,40.62857142857143,1.0091311897932413
613,2022-09-07,39.62857142857143,1.0075047855877408
614,2022-09-08,40.371428571428574,0.9844683262901077
615,2022-09-09,43.8,0.9434292846735618
616,2022-09-10,47.6,0.9133018778884058
617,2022-09-11,47.6,0.9133018778884058
618,2022-09-12,47.6,0.9133018778884058
619,2022-09-13,36.62857142857143,0.9228204892947997
620,2022-09-14,41.885714285714286,0.9402173806255762
621,2022-09-15,40.65714285714286,0.94467996940501
622,2022-09-16,35.285714285714285,1.0126720371960005
623,2022-09-17,36.31428571428571,1.036583928671721
624,2022-09-18,36.31428571428571,1.036583928671721
625,2022-09-19,36.31428571428571,1.036583928671721
626,2022-09-20,36.114285714285714,1.0018476954716138
627,2022-09-21,27.21428571428571,0.9840028826028864
628,2022-09-22,24.48571428571429,1.0054165144460765
629,2022-09-23,21.685714285714287,1.0272210555851535
630,2022-09-24,17.62857142857143,1.0552783933836598
631,2022-09-25,17.62857142857143,1.0552783933836598
632,2022-09-26,17.62857142857143,1.0552783933836598
633,2022-09-27,16.514285714285716,1.08061872575153
634,2022-09-28,17.02857142857143,1.1097835958223943
635,2022-09-29,13.257142857142858,1.0989327316456006
636,2022-09-30,16.45714285714286,1.0535710662879119
637,2022-10-01,20.38571428571429,1.0169418671942538
638,2022-10-02,20.38571428571429,1.0169418671942538
639,2022-10-03,20.38571428571429,1.0169418671942538
640,2022-10-04,27.88571428571429,0.9721639200046305
641,2022-10-05,29.714285714285715,0.9588600146530688
642,2022-10-06,23.142857142857142,0.934184199642058
643,2022-10-07,19.67142857142857,0.9236755840770983
644,2022-10-08,19.4,0.9562005032540892
645,2022-10-09,19.4,0.9562005032540892
646,2022-10-10,19.4,0.9562005032540892
647,2022-10-11,16.885714285714283,0.9773634446733886
648,2022-10-12,15.942857142857145,0.9919257218923463
649,2022-10-13,19.37142857142857,1.0142392913634146
650,2022-10-14,16.45714285714286,1.009959254237084
651,2022-10-15,23.400000000000002,0.9800480133069375
652,2022-10-16,23.400000000000002,0.9800480133069375
653,2022-10-17,23.400000000000002,0.9800480133069375
654,2022-10-18,28.800000000000004,0.9742900746834051
655,2022-10-19,29.428571428571427,0.9694769016393149
656,2022-10-20,39.08571428571429,0.9519872188154336
657,2022-10-21,43.74285714285715,0.9363842704293008
658,2022-10-22,47.22857142857142,0.9253419835074552
659,2022-10-23,47.22857142857142,0.9253419835074552
660,2022-10-24,47.22857142857142,0.9253419835074552
