,Date,Fear Greed,sp500,Month,Year,Year_Month,Category
0,2011-01-03,68,1271.87,1,2011,2011_1,Greed
1,2011-01-04,68,1270.2,1,2011,2011_1,Greed
2,2011-01-05,67,1276.56,1,2011,2011_1,Greed
3,2011-01-06,64,1273.85,1,2011,2011_1,Greed
4,2011-01-07,63,1271.5,1,2011,2011_1,Greed
5,2011-01-10,58,1269.75,1,2011,2011_1,Greed
6,2011-01-11,58,1274.48,1,2011,2011_1,Greed
7,2011-01-12,58,1285.96,1,2011,2011_1,Greed
8,2011-01-13,58,1283.76,1,2011,2011_1,Greed
9,2011-01-14,60,1293.24,1,2011,2011_1,Greed
10,2011-01-18,56,1295.02,1,2011,2011_1,Greed
11,2011-01-19,55,1281.92,1,2011,2011_1,Greed
12,2011-01-20,54,1280.26,1,2011,2011_1,Greed
13,2011-01-21,47,1283.35,1,2011,2011_1,Fear
14,2011-01-24,45,1290.84,1,2011,2011_1,Fear
15,2011-01-25,43,1291.18,1,2011,2011_1,Fear
16,2011-01-26,43,1296.63,1,2011,2011_1,Fear
17,2011-01-27,43,1299.54,1,2011,2011_1,Fear
18,2011-01-28,43,1276.34,1,2011,2011_1,Fear
19,2011-01-31,41,1286.12,1,2011,2011_1,Fear
20,2011-02-01,41,1307.59,2,2011,2011_2,Fear
21,2011-02-02,46,1304.03,2,2011,2011_2,Fear
22,2011-02-03,47,1307.1,2,2011,2011_2,Fear
23,2011-02-04,49,1310.87,2,2011,2011_2,Fear
24,2011-02-07,56,1319.05,2,2011,2011_2,Greed
25,2011-02-08,56,1324.57,2,2011,2011_2,Greed
26,2011-02-09,56,1320.88,2,2011,2011_2,Greed
27,2011-02-10,56,1321.87,2,2011,2011_2,Greed
28,2011-02-11,56,1329.15,2,2011,2011_2,Greed
29,2011-02-14,61,1332.32,2,2011,2011_2,Greed
30,2011-02-15,61,1328.01,2,2011,2011_2,Greed
31,2011-02-16,61,1336.32,2,2011,2011_2,Greed
32,2011-02-17,61,1340.43,2,2011,2011_2,Greed
33,2011-02-18,56,1343.01,2,2011,2011_2,Greed
34,2011-02-22,42,1315.44,2,2011,2011_2,Fear
35,2011-02-23,42,1307.4,2,2011,2011_2,Fear
36,2011-02-24,42,1306.1,2,2011,2011_2,Fear
37,2011-02-25,42,1319.88,2,2011,2011_2,Fear
38,2011-02-28,43,1327.22,2,2011,2011_2,Fear
39,2011-03-01,43,1306.33,3,2011,2011_3,Fear
40,2011-03-02,42,1308.44,3,2011,2011_3,Fear
41,2011-03-03,41,1330.97,3,2011,2011_3,Fear
42,2011-03-04,39,1321.15,3,2011,2011_3,Fear
43,2011-03-07,35,1310.13,3,2011,2011_3,Fear
44,2011-03-08,27,1321.82,3,2011,2011_3,Fear
45,2011-03-09,26,1320.02,3,2011,2011_3,Fear
46,2011-03-10,26,1295.11,3,2011,2011_3,Fear
47,2011-03-11,26,1304.28,3,2011,2011_3,Fear
48,2011-03-14,13,1296.39,3,2011,2011_3,Extreme Fear
49,2011-03-15,13,1281.87,3,2011,2011_3,Extreme Fear
50,2011-03-16,11,1256.88,3,2011,2011_3,Extreme Fear
51,2011-03-17,9,1273.72,3,2011,2011_3,Extreme Fear
52,2011-03-18,9,1279.21,3,2011,2011_3,Extreme Fear
53,2011-03-21,14,1298.38,3,2011,2011_3,Extreme Fear
54,2011-03-22,15,1293.77,3,2011,2011_3,Extreme Fear
55,2011-03-23,16,1297.54,3,2011,2011_3,Extreme Fear
56,2011-03-24,16,1309.66,3,2011,2011_3,Extreme Fear
57,2011-03-25,19,1313.8,3,2011,2011_3,Extreme Fear
58,2011-03-28,23,1310.19,3,2011,2011_3,Extreme Fear
59,2011-03-29,23,1319.44,3,2011,2011_3,Extreme Fear
60,2011-03-30,24,1328.26,3,2011,2011_3,Extreme Fear
61,2011-03-31,24,1325.83,3,2011,2011_3,Extreme Fear
62,2011-04-01,27,1332.41,4,2011,2011_4,Fear
63,2011-04-04,31,1332.87,4,2011,2011_4,Fear
64,2011-04-05,35,1332.63,4,2011,2011_4,Fear
65,2011-04-06,37,1335.54,4,2011,2011_4,Fear
66,2011-04-07,37,1333.51,4,2011,2011_4,Fear
67,2011-04-08,37,1328.17,4,2011,2011_4,Fear
68,2011-04-11,34,1324.46,4,2011,2011_4,Fear
69,2011-04-12,33,1314.16,4,2011,2011_4,Fear
70,2011-04-13,33,1314.41,4,2011,2011_4,Fear
71,2011-04-14,30,1314.52,4,2011,2011_4,Fear
72,2011-04-15,28,1319.68,4,2011,2011_4,Fear
73,2011-04-18,24,1305.14,4,2011,2011_4,Extreme Fear
74,2011-04-19,24,1312.62,4,2011,2011_4,Extreme Fear
75,2011-04-20,25,1330.36,4,2011,2011_4,Extreme Fear
76,2011-04-21,30,1337.38,4,2011,2011_4,Fear
77,2011-04-25,35,1335.25,4,2011,2011_4,Fear
78,2011-04-26,36,1347.24,4,2011,2011_4,Fear
79,2011-04-27,37,1355.66,4,2011,2011_4,Fear
80,2011-04-28,37,1360.48,4,2011,2011_4,Fear
81,2011-04-29,41,1363.61,4,2011,2011_4,Fear
82,2011-05-02,36,1361.22,5,2011,2011_5,Fear
83,2011-05-03,31,1356.62,5,2011,2011_5,Fear
84,2011-05-04,30,1347.32,5,2011,2011_5,Fear
85,2011-05-05,29,1335.1,5,2011,2011_5,Fear
86,2011-05-06,27,1340.2,5,2011,2011_5,Fear
87,2011-05-09,28,1346.29,5,2011,2011_5,Fear
88,2011-05-10,31,1357.16,5,2011,2011_5,Fear
89,2011-05-11,31,1342.08,5,2011,2011_5,Fear
90,2011-05-12,32,1348.65,5,2011,2011_5,Fear
91,2011-05-13,32,1337.77,5,2011,2011_5,Fear
92,2011-05-16,27,1329.47,5,2011,2011_5,Fear
93,2011-05-17,27,1328.98,5,2011,2011_5,Fear
94,2011-05-18,25,1340.68,5,2011,2011_5,Extreme Fear
95,2011-05-19,23,1343.6,5,2011,2011_5,Extreme Fear
96,2011-05-20,22,1333.27,5,2011,2011_5,Extreme Fear
97,2011-05-23,16,1317.37,5,2011,2011_5,Extreme Fear
98,2011-05-24,13,1316.28,5,2011,2011_5,Extreme Fear
99,2011-05-25,13,1320.47,5,2011,2011_5,Extreme Fear
100,2011-05-26,15,1325.69,5,2011,2011_5,Extreme Fear
101,2011-05-27,16,1331.1,5,2011,2011_5,Extreme Fear
102,2011-05-31,16,1345.2,5,2011,2011_5,Extreme Fear
103,2011-06-01,15,1314.55,6,2011,2011_6,Extreme Fear
104,2011-06-02,12,1312.94,6,2011,2011_6,Extreme Fear
105,2011-06-03,9,1300.16,6,2011,2011_6,Extreme Fear
106,2011-06-06,6,1286.17,6,2011,2011_6,Extreme Fear
107,2011-06-07,6,1284.94,6,2011,2011_6,Extreme Fear
108,2011-06-08,6,1279.56,6,2011,2011_6,Extreme Fear
109,2011-06-09,6,1289.0,6,2011,2011_6,Extreme Fear
110,2011-06-10,5,1270.98,6,2011,2011_6,Extreme Fear
111,2011-06-13,6,1271.83,6,2011,2011_6,Extreme Fear
112,2011-06-14,5,1287.87,6,2011,2011_6,Extreme Fear
113,2011-06-15,5,1265.42,6,2011,2011_6,Extreme Fear
114,2011-06-16,6,1267.64,6,2011,2011_6,Extreme Fear
115,2011-06-17,7,1271.5,6,2011,2011_6,Extreme Fear
116,2011-06-20,9,1278.36,6,2011,2011_6,Extreme Fear
117,2011-06-21,9,1295.52,6,2011,2011_6,Extreme Fear
118,2011-06-22,10,1287.14,6,2011,2011_6,Extreme Fear
119,2011-06-23,10,1283.5,6,2011,2011_6,Extreme Fear
120,2011-06-24,11,1268.45,6,2011,2011_6,Extreme Fear
121,2011-06-27,25,1280.1,6,2011,2011_6,Extreme Fear
122,2011-06-28,29,1296.67,6,2011,2011_6,Fear
123,2011-06-29,30,1307.41,6,2011,2011_6,Fear
124,2011-06-30,32,1320.64,6,2011,2011_6,Fear
125,2011-07-01,34,1339.67,7,2011,2011_7,Fear
126,2011-07-05,51,1337.88,7,2011,2011_7,Greed
127,2011-07-06,52,1339.22,7,2011,2011_7,Greed
128,2011-07-07,48,1353.22,7,2011,2011_7,Fear
129,2011-07-08,43,1343.8,7,2011,2011_7,Fear
130,2011-07-11,35,1319.49,7,2011,2011_7,Fear
131,2011-07-12,31,1313.64,7,2011,2011_7,Fear
132,2011-07-13,31,1317.72,7,2011,2011_7,Fear
133,2011-07-14,31,1308.87,7,2011,2011_7,Fear
134,2011-07-15,32,1316.14,7,2011,2011_7,Fear
135,2011-07-18,44,1305.44,7,2011,2011_7,Fear
136,2011-07-19,44,1326.73,7,2011,2011_7,Fear
137,2011-07-20,47,1325.84,7,2011,2011_7,Fear
138,2011-07-21,48,1343.8,7,2011,2011_7,Fear
139,2011-07-22,51,1345.02,7,2011,2011_7,Greed
140,2011-07-25,38,1337.43,7,2011,2011_7,Fear
141,2011-07-26,35,1331.94,7,2011,2011_7,Fear
142,2011-07-27,27,1304.89,7,2011,2011_7,Fear
143,2011-07-28,27,1300.67,7,2011,2011_7,Fear
144,2011-07-29,16,1292.28,7,2011,2011_7,Extreme Fear
145,2011-08-01,10,1286.94,8,2011,2011_8,Extreme Fear
146,2011-08-02,8,1254.05,8,2011,2011_8,Extreme Fear
147,2011-08-03,2,1260.34,8,2011,2011_8,Extreme Fear
148,2011-08-04,5,1200.07,8,2011,2011_8,Extreme Fear
149,2011-08-05,5,1199.38,8,2011,2011_8,Extreme Fear
150,2011-08-08,1,1119.46,8,2011,2011_8,Extreme Fear
151,2011-08-09,2,1172.53,8,2011,2011_8,Extreme Fear
152,2011-08-10,2,1120.76,8,2011,2011_8,Extreme Fear
153,2011-08-11,3,1172.64,8,2011,2011_8,Extreme Fear
154,2011-08-12,6,1178.81,8,2011,2011_8,Extreme Fear
155,2011-08-15,7,1204.49,8,2011,2011_8,Extreme Fear
156,2011-08-16,11,1192.76,8,2011,2011_8,Extreme Fear
157,2011-08-17,7,1193.89,8,2011,2011_8,Extreme Fear
158,2011-08-18,7,1140.65,8,2011,2011_8,Extreme Fear
159,2011-08-19,6,1123.53,8,2011,2011_8,Extreme Fear
160,2011-08-22,7,1123.82,8,2011,2011_8,Extreme Fear
161,2011-08-23,9,1162.35,8,2011,2011_8,Extreme Fear
162,2011-08-24,8,1177.6,8,2011,2011_8,Extreme Fear
163,2011-08-25,11,1159.27,8,2011,2011_8,Extreme Fear
164,2011-08-26,12,1176.8,8,2011,2011_8,Extreme Fear
165,2011-08-29,22,1210.08,8,2011,2011_8,Extreme Fear
166,2011-08-30,22,1212.92,8,2011,2011_8,Extreme Fear
167,2011-08-31,28,1218.89,8,2011,2011_8,Fear
168,2011-09-01,26,1204.42,9,2011,2011_9,Fear
169,2011-09-02,26,1173.97,9,2011,2011_9,Fear
170,2011-09-06,27,1165.24,9,2011,2011_9,Fear
171,2011-09-07,28,1198.62,9,2011,2011_9,Fear
172,2011-09-08,25,1185.9,9,2011,2011_9,Extreme Fear
173,2011-09-09,25,1154.23,9,2011,2011_9,Extreme Fear
174,2011-09-12,31,1162.27,9,2011,2011_9,Fear
175,2011-09-13,31,1172.87,9,2011,2011_9,Fear
176,2011-09-14,31,1188.68,9,2011,2011_9,Fear
177,2011-09-15,33,1209.11,9,2011,2011_9,Fear
178,2011-09-16,38,1216.01,9,2011,2011_9,Fear
179,2011-09-19,39,1204.09,9,2011,2011_9,Fear
180,2011-09-20,32,1202.09,9,2011,2011_9,Fear
181,2011-09-21,31,1166.76,9,2011,2011_9,Fear
182,2011-09-22,28,1129.56,9,2011,2011_9,Fear
183,2011-09-23,28,1136.43,9,2011,2011_9,Fear
184,2011-09-26,26,1162.95,9,2011,2011_9,Fear
185,2011-09-27,25,1175.38,9,2011,2011_9,Extreme Fear
186,2011-09-28,27,1151.06,9,2011,2011_9,Fear
187,2011-09-29,23,1160.4,9,2011,2011_9,Extreme Fear
188,2011-09-30,22,1131.42,9,2011,2011_9,Extreme Fear
189,2011-10-03,20,1099.23,10,2011,2011_10,Extreme Fear
190,2011-10-04,23,1123.95,10,2011,2011_10,Extreme Fear
191,2011-10-05,27,1144.03,10,2011,2011_10,Fear
192,2011-10-06,33,1164.97,10,2011,2011_10,Fear
193,2011-10-07,31,1155.46,10,2011,2011_10,Fear
194,2011-10-10,41,1194.89,10,2011,2011_10,Fear
195,2011-10-11,41,1195.54,10,2011,2011_10,Fear
196,2011-10-12,42,1207.25,10,2011,2011_10,Fear
197,2011-10-13,42,1203.66,10,2011,2011_10,Fear
198,2011-10-14,41,1224.58,10,2011,2011_10,Fear
199,2011-10-17,48,1200.86,10,2011,2011_10,Fear
200,2011-10-18,48,1225.38,10,2011,2011_10,Fear
201,2011-10-19,48,1209.88,10,2011,2011_10,Fear
202,2011-10-20,54,1215.39,10,2011,2011_10,Greed
203,2011-10-21,66,1238.25,10,2011,2011_10,Greed
204,2011-10-24,62,1254.19,10,2011,2011_10,Greed
205,2011-10-25,62,1229.05,10,2011,2011_10,Greed
206,2011-10-26,71,1242.0,10,2011,2011_10,Greed
207,2011-10-27,67,1284.59,10,2011,2011_10,Greed
208,2011-10-28,66,1285.09,10,2011,2011_10,Greed
209,2011-10-31,62,1253.3,10,2011,2011_10,Greed
210,2011-11-01,62,1218.28,11,2011,2011_11,Greed
211,2011-11-02,62,1237.9,11,2011,2011_11,Greed
212,2011-11-03,63,1261.15,11,2011,2011_11,Greed
213,2011-11-04,60,1253.23,11,2011,2011_11,Greed
214,2011-11-07,65,1261.12,11,2011,2011_11,Greed
215,2011-11-08,65,1275.92,11,2011,2011_11,Greed
216,2011-11-09,59,1229.1,11,2011,2011_11,Greed
217,2011-11-10,60,1239.7,11,2011,2011_11,Greed
218,2011-11-11,60,1263.85,11,2011,2011_11,Greed
219,2011-11-14,54,1251.78,11,2011,2011_11,Greed
220,2011-11-15,54,1257.81,11,2011,2011_11,Greed
221,2011-11-16,55,1236.91,11,2011,2011_11,Greed
222,2011-11-17,52,1216.13,11,2011,2011_11,Greed
223,2011-11-18,46,1215.65,11,2011,2011_11,Fear
224,2011-11-21,43,1192.98,11,2011,2011_11,Fear
225,2011-11-22,41,1188.04,11,2011,2011_11,Fear
226,2011-11-23,39,1161.79,11,2011,2011_11,Fear
227,2011-11-25,51,1158.67,11,2011,2011_11,Greed
228,2011-11-28,57,1192.55,11,2011,2011_11,Greed
229,2011-11-29,62,1195.19,11,2011,2011_11,Greed
230,2011-11-30,67,1246.96,11,2011,2011_11,Greed
231,2011-12-01,61,1244.58,12,2011,2011_12,Greed
232,2011-12-02,67,1244.28,12,2011,2011_12,Greed
233,2011-12-05,66,1257.08,12,2011,2011_12,Greed
234,2011-12-06,66,1258.47,12,2011,2011_12,Greed
235,2011-12-07,66,1261.01,12,2011,2011_12,Greed
236,2011-12-08,66,1234.35,12,2011,2011_12,Greed
237,2011-12-09,65,1255.19,12,2011,2011_12,Greed
238,2011-12-12,62,1236.47,12,2011,2011_12,Greed
239,2011-12-13,56,1225.73,12,2011,2011_12,Greed
240,2011-12-14,61,1211.82,12,2011,2011_12,Greed
241,2011-12-15,61,1215.75,12,2011,2011_12,Greed
242,2011-12-16,60,1219.66,12,2011,2011_12,Greed
243,2011-12-19,74,1205.35,12,2011,2011_12,Greed
244,2011-12-20,74,1241.3,12,2011,2011_12,Greed
245,2011-12-21,74,1243.72,12,2011,2011_12,Greed
246,2011-12-22,78,1254.0,12,2011,2011_12,Extreme Greed
247,2011-12-23,77,1265.33,12,2011,2011_12,Extreme Greed
248,2011-12-27,75,1265.43,12,2011,2011_12,Greed
249,2011-12-28,75,1249.64,12,2011,2011_12,Greed
250,2011-12-29,75,1263.02,12,2011,2011_12,Greed
251,2011-12-30,75,1257.6,12,2011,2011_12,Greed
252,2012-01-03,77,1277.06,1,2012,2012_1,Extreme Greed
253,2012-01-04,77,1277.3,1,2012,2012_1,Extreme Greed
254,2012-01-05,78,1281.06,1,2012,2012_1,Extreme Greed
255,2012-01-06,78,1277.81,1,2012,2012_1,Extreme Greed
256,2012-01-09,81,1280.7,1,2012,2012_1,Extreme Greed
257,2012-01-10,82,1292.08,1,2012,2012_1,Extreme Greed
258,2012-01-11,83,1292.48,1,2012,2012_1,Extreme Greed
259,2012-01-12,83,1295.5,1,2012,2012_1,Extreme Greed
260,2012-01-13,83,1289.09,1,2012,2012_1,Extreme Greed
261,2012-01-17,88,1293.67,1,2012,2012_1,Extreme Greed
262,2012-01-18,90,1308.04,1,2012,2012_1,Extreme Greed
263,2012-01-19,89,1314.5,1,2012,2012_1,Extreme Greed
264,2012-01-20,88,1315.38,1,2012,2012_1,Extreme Greed
265,2012-01-23,87,1316.0,1,2012,2012_1,Extreme Greed
266,2012-01-24,87,1314.65,1,2012,2012_1,Extreme Greed
267,2012-01-25,84,1326.06,1,2012,2012_1,Extreme Greed
268,2012-01-26,82,1318.43,1,2012,2012_1,Extreme Greed
269,2012-01-27,82,1316.33,1,2012,2012_1,Extreme Greed
270,2012-01-30,82,1313.01,1,2012,2012_1,Extreme Greed
271,2012-01-31,85,1312.41,1,2012,2012_1,Extreme Greed
272,2012-02-01,87,1324.09,2,2012,2012_2,Extreme Greed
273,2012-02-02,88,1325.54,2,2012,2012_2,Extreme Greed
274,2012-02-03,88,1344.9,2,2012,2012_2,Extreme Greed
275,2012-02-06,88,1344.33,2,2012,2012_2,Extreme Greed
276,2012-02-07,86,1347.05,2,2012,2012_2,Extreme Greed
277,2012-02-08,86,1349.96,2,2012,2012_2,Extreme Greed
278,2012-02-09,85,1351.95,2,2012,2012_2,Extreme Greed
279,2012-02-10,83,1342.64,2,2012,2012_2,Extreme Greed
280,2012-02-13,83,1351.77,2,2012,2012_2,Extreme Greed
281,2012-02-14,81,1350.5,2,2012,2012_2,Extreme Greed
282,2012-02-15,82,1343.23,2,2012,2012_2,Extreme Greed
283,2012-02-16,81,1358.04,2,2012,2012_2,Extreme Greed
284,2012-02-17,80,1361.23,2,2012,2012_2,Extreme Greed
285,2012-02-21,79,1362.21,2,2012,2012_2,Extreme Greed
286,2012-02-22,78,1357.66,2,2012,2012_2,Extreme Greed
287,2012-02-23,79,1363.46,2,2012,2012_2,Extreme Greed
288,2012-02-24,79,1365.74,2,2012,2012_2,Extreme Greed
289,2012-02-27,75,1367.59,2,2012,2012_2,Greed
290,2012-02-28,75,1372.18,2,2012,2012_2,Greed
291,2012-02-29,72,1365.68,2,2012,2012_2,Greed
292,2012-03-01,70,1374.09,3,2012,2012_3,Greed
293,2012-03-02,68,1369.63,3,2012,2012_3,Greed
294,2012-03-05,66,1364.33,3,2012,2012_3,Greed
295,2012-03-06,63,1343.36,3,2012,2012_3,Greed
296,2012-03-07,62,1352.63,3,2012,2012_3,Greed
297,2012-03-08,63,1365.91,3,2012,2012_3,Greed
298,2012-03-09,70,1370.87,3,2012,2012_3,Greed
299,2012-03-12,74,1371.09,3,2012,2012_3,Greed
300,2012-03-13,79,1395.95,3,2012,2012_3,Extreme Greed
301,2012-03-14,79,1394.28,3,2012,2012_3,Extreme Greed
302,2012-03-15,79,1402.6,3,2012,2012_3,Extreme Greed
303,2012-03-16,77,1404.17,3,2012,2012_3,Extreme Greed
304,2012-03-19,73,1409.75,3,2012,2012_3,Greed
305,2012-03-20,73,1405.52,3,2012,2012_3,Greed
306,2012-03-21,71,1402.89,3,2012,2012_3,Greed
307,2012-03-22,66,1392.78,3,2012,2012_3,Greed
308,2012-03-23,71,1397.11,3,2012,2012_3,Greed
309,2012-03-26,66,1416.51,3,2012,2012_3,Greed
310,2012-03-27,66,1412.52,3,2012,2012_3,Greed
311,2012-03-28,62,1405.54,3,2012,2012_3,Greed
312,2012-03-29,62,1403.28,3,2012,2012_3,Greed
313,2012-03-30,63,1408.47,3,2012,2012_3,Greed
314,2012-04-02,63,1419.04,4,2012,2012_4,Greed
315,2012-04-03,61,1413.38,4,2012,2012_4,Greed
316,2012-04-04,63,1398.96,4,2012,2012_4,Greed
317,2012-04-05,55,1398.08,4,2012,2012_4,Greed
318,2012-04-09,46,1382.2,4,2012,2012_4,Fear
319,2012-04-10,39,1358.59,4,2012,2012_4,Fear
320,2012-04-11,39,1368.71,4,2012,2012_4,Fear
321,2012-04-12,38,1387.57,4,2012,2012_4,Fear
322,2012-04-13,38,1370.26,4,2012,2012_4,Fear
323,2012-04-16,37,1369.57,4,2012,2012_4,Fear
324,2012-04-17,37,1390.78,4,2012,2012_4,Fear
325,2012-04-18,36,1385.14,4,2012,2012_4,Fear
326,2012-04-19,35,1376.92,4,2012,2012_4,Fear
327,2012-04-20,35,1378.53,4,2012,2012_4,Fear
328,2012-04-23,34,1366.94,4,2012,2012_4,Fear
329,2012-04-24,34,1371.97,4,2012,2012_4,Fear
330,2012-04-25,38,1390.69,4,2012,2012_4,Fear
331,2012-04-26,40,1399.98,4,2012,2012_4,Fear
332,2012-04-27,41,1403.36,4,2012,2012_4,Fear
333,2012-04-30,43,1397.91,4,2012,2012_4,Fear
334,2012-05-01,42,1405.82,5,2012,2012_5,Fear
335,2012-05-02,42,1402.31,5,2012,2012_5,Fear
336,2012-05-03,41,1391.57,5,2012,2012_5,Fear
337,2012-05-04,41,1369.1,5,2012,2012_5,Fear
338,2012-05-07,38,1369.58,5,2012,2012_5,Fear
339,2012-05-08,32,1363.72,5,2012,2012_5,Fear
340,2012-05-09,32,1354.58,5,2012,2012_5,Fear
341,2012-05-10,32,1357.99,5,2012,2012_5,Fear
342,2012-05-11,25,1353.39,5,2012,2012_5,Extreme Fear
343,2012-05-14,23,1338.35,5,2012,2012_5,Extreme Fear
344,2012-05-15,20,1330.66,5,2012,2012_5,Extreme Fear
345,2012-05-16,14,1324.8,5,2012,2012_5,Extreme Fear
346,2012-05-17,12,1304.86,5,2012,2012_5,Extreme Fear
347,2012-05-18,12,1295.22,5,2012,2012_5,Extreme Fear
348,2012-05-21,16,1315.99,5,2012,2012_5,Extreme Fear
349,2012-05-22,15,1316.63,5,2012,2012_5,Extreme Fear
350,2012-05-23,15,1318.86,5,2012,2012_5,Extreme Fear
351,2012-05-24,14,1320.68,5,2012,2012_5,Extreme Fear
352,2012-05-25,13,1317.82,5,2012,2012_5,Extreme Fear
353,2012-05-29,14,1332.42,5,2012,2012_5,Extreme Fear
354,2012-05-30,12,1313.32,5,2012,2012_5,Extreme Fear
355,2012-05-31,10,1310.33,5,2012,2012_5,Extreme Fear
356,2012-06-01,10,1278.04,6,2012,2012_6,Extreme Fear
357,2012-06-04,14,1278.18,6,2012,2012_6,Extreme Fear
358,2012-06-05,14,1285.5,6,2012,2012_6,Extreme Fear
359,2012-06-06,15,1315.13,6,2012,2012_6,Extreme Fear
360,2012-06-07,16,1314.99,6,2012,2012_6,Extreme Fear
361,2012-06-08,19,1325.66,6,2012,2012_6,Extreme Fear
362,2012-06-11,20,1308.93,6,2012,2012_6,Extreme Fear
363,2012-06-12,22,1324.18,6,2012,2012_6,Extreme Fear
364,2012-06-13,19,1314.88,6,2012,2012_6,Extreme Fear
365,2012-06-14,27,1329.1,6,2012,2012_6,Fear
366,2012-06-15,35,1342.84,6,2012,2012_6,Fear
367,2012-06-18,36,1344.78,6,2012,2012_6,Fear
368,2012-06-19,36,1357.98,6,2012,2012_6,Fear
369,2012-06-20,36,1355.69,6,2012,2012_6,Fear
370,2012-06-21,33,1325.51,6,2012,2012_6,Fear
371,2012-06-22,33,1335.02,6,2012,2012_6,Fear
372,2012-06-25,39,1313.72,6,2012,2012_6,Fear
373,2012-06-26,41,1319.99,6,2012,2012_6,Fear
374,2012-06-27,41,1331.85,6,2012,2012_6,Fear
375,2012-06-28,48,1329.04,6,2012,2012_6,Fear
376,2012-06-29,53,1362.16,6,2012,2012_6,Greed
377,2012-07-02,56,1365.51,7,2012,2012_7,Greed
378,2012-07-03,59,1374.02,7,2012,2012_7,Greed
379,2012-07-05,55,1367.58,7,2012,2012_7,Greed
380,2012-07-06,51,1354.68,7,2012,2012_7,Greed
381,2012-07-09,46,1352.46,7,2012,2012_7,Fear
382,2012-07-10,48,1341.47,7,2012,2012_7,Fear
383,2012-07-11,44,1341.45,7,2012,2012_7,Fear
384,2012-07-12,44,1334.76,7,2012,2012_7,Fear
385,2012-07-13,45,1356.78,7,2012,2012_7,Fear
386,2012-07-16,48,1353.64,7,2012,2012_7,Fear
387,2012-07-17,52,1363.67,7,2012,2012_7,Greed
388,2012-07-18,52,1372.78,7,2012,2012_7,Greed
389,2012-07-19,51,1376.51,7,2012,2012_7,Greed
390,2012-07-20,51,1362.66,7,2012,2012_7,Greed
391,2012-07-23,47,1350.52,7,2012,2012_7,Fear
392,2012-07-24,41,1338.31,7,2012,2012_7,Fear
393,2012-07-25,51,1337.89,7,2012,2012_7,Greed
394,2012-07-26,55,1360.02,7,2012,2012_7,Greed
395,2012-07-27,61,1385.97,7,2012,2012_7,Greed
396,2012-07-30,57,1385.3,7,2012,2012_7,Greed
397,2012-07-31,55,1379.32,7,2012,2012_7,Greed
398,2012-08-01,55,1375.32,8,2012,2012_8,Greed
399,2012-08-02,49,1365.0,8,2012,2012_8,Fear
400,2012-08-03,63,1390.99,8,2012,2012_8,Greed
401,2012-08-06,71,1394.23,8,2012,2012_8,Greed
402,2012-08-07,70,1401.35,8,2012,2012_8,Greed
403,2012-08-08,73,1402.22,8,2012,2012_8,Greed
404,2012-08-09,75,1402.8,8,2012,2012_8,Greed
405,2012-08-10,70,1405.87,8,2012,2012_8,Greed
406,2012-08-13,75,1404.11,8,2012,2012_8,Greed
407,2012-08-14,74,1403.93,8,2012,2012_8,Greed
408,2012-08-15,72,1405.53,8,2012,2012_8,Greed
409,2012-08-16,78,1415.51,8,2012,2012_8,Extreme Greed
410,2012-08-17,79,1418.16,8,2012,2012_8,Extreme Greed
411,2012-08-20,75,1418.13,8,2012,2012_8,Greed
412,2012-08-21,74,1413.17,8,2012,2012_8,Greed
413,2012-08-22,74,1413.49,8,2012,2012_8,Greed
414,2012-08-23,72,1402.08,8,2012,2012_8,Greed
415,2012-08-24,70,1411.13,8,2012,2012_8,Greed
416,2012-08-27,68,1410.44,8,2012,2012_8,Greed
417,2012-08-28,68,1409.3,8,2012,2012_8,Greed
418,2012-08-29,63,1410.49,8,2012,2012_8,Greed
419,2012-08-30,63,1399.48,8,2012,2012_8,Greed
420,2012-08-31,59,1406.58,8,2012,2012_8,Greed
421,2012-09-04,71,1404.94,9,2012,2012_9,Greed
422,2012-09-05,74,1403.44,9,2012,2012_9,Greed
423,2012-09-06,76,1432.12,9,2012,2012_9,Extreme Greed
424,2012-09-07,83,1437.92,9,2012,2012_9,Extreme Greed
425,2012-09-10,78,1429.08,9,2012,2012_9,Extreme Greed
426,2012-09-11,86,1433.56,9,2012,2012_9,Extreme Greed
427,2012-09-12,84,1436.56,9,2012,2012_9,Extreme Greed
428,2012-09-13,91,1459.99,9,2012,2012_9,Extreme Greed
429,2012-09-14,93,1465.77,9,2012,2012_9,Extreme Greed
430,2012-09-17,92,1461.19,9,2012,2012_9,Extreme Greed
431,2012-09-18,92,1459.32,9,2012,2012_9,Extreme Greed
432,2012-09-19,92,1461.05,9,2012,2012_9,Extreme Greed
433,2012-09-20,93,1460.26,9,2012,2012_9,Extreme Greed
434,2012-09-21,93,1460.15,9,2012,2012_9,Extreme Greed
435,2012-09-24,81,1456.89,9,2012,2012_9,Extreme Greed
436,2012-09-25,81,1441.59,9,2012,2012_9,Extreme Greed
437,2012-09-26,70,1433.32,9,2012,2012_9,Greed
438,2012-09-27,76,1447.15,9,2012,2012_9,Extreme Greed
439,2012-09-28,71,1440.67,9,2012,2012_9,Greed
440,2012-10-01,72,1444.49,10,2012,2012_10,Greed
441,2012-10-02,75,1445.75,10,2012,2012_10,Greed
442,2012-10-03,76,1450.99,10,2012,2012_10,Extreme Greed
443,2012-10-04,77,1461.4,10,2012,2012_10,Extreme Greed
