,Date,Fear Greed,sp500,Month,Year,Year_Month,Category,Category_shift,Change_Flag,Buy_Sell,Buy_Sell_Amt
2223,2019-11-01,80,3066.91,11,2019,2019_11,Extreme Greed,Greed,1,18.256495618028566,55991.02897588799
2224,2019-11-04,86,3078.27,11,2019,2019_11,Extreme Greed,Extreme Greed,0,0.0,0.0
2225,2019-11-05,89,3074.62,11,2019,2019_11,Extreme Greed,Extreme Greed,0,0.0,0.0
2226,2019-11-06,88,3076.78,11,2019,2019_11,Extreme Greed,Extreme Greed,0,0.0,0.0
2227,2019-11-07,91,3085.18,11,2019,2019_11,Extreme Greed,Extreme Greed,0,0.0,0.0
2228,2019-11-08,91,3093.08,11,2019,2019_11,Extreme Greed,Extreme Greed,0,0.0,0.0
2229,2019-11-11,89,3087.01,11,2019,2019_11,Extreme Greed,Extreme Greed,0,0.0,0.0
2230,2019-11-12,88,3091.84,11,2019,2019_11,Extreme Greed,Extreme Greed,0,0.0,0.0
2231,2019-11-13,87,3094.04,11,2019,2019_11,Extreme Greed,Extreme Greed,0,0.0,0.0
2232,2019-11-14,83,3096.63,11,2019,2019_11,Extreme Greed,Extreme Greed,0,0.0,0.0
2233,2019-11-15,87,3120.46,11,2019,2019_11,Extreme Greed,Extreme Greed,0,0.0,0.0
2234,2019-11-18,83,3122.03,11,2019,2019_11,Extreme Greed,Extreme Greed,0,0.0,0.0
2235,2019-11-19,80,3120.18,11,2019,2019_11,Extreme Greed,Extreme Greed,0,0.0,0.0
2236,2019-11-20,74,3108.46,11,2019,2019_11,Greed,Extreme Greed,1,0.0,0.0
2237,2019-11-21,70,3103.54,11,2019,2019_11,Greed,Greed,0,0.0,0.0
2238,2019-11-22,69,3110.29,11,2019,2019_11,Greed,Greed,0,0.0,0.0
2239,2019-11-25,70,3133.64,11,2019,2019_11,Greed,Greed,0,0.0,0.0
2240,2019-11-26,69,3140.52,11,2019,2019_11,Greed,Greed,0,0.0,0.0
2241,2019-11-27,78,3153.63,11,2019,2019_11,Extreme Greed,Greed,1,9.128247809014283,28787.116137941714
2242,2019-11-29,79,3140.98,11,2019,2019_11,Extreme Greed,Extreme Greed,0,0.0,0.0
2243,2019-12-02,74,3113.87,12,2019,2019_12,Greed,Extreme Greed,1,0.0,0.0
2244,2019-12-03,63,3093.2,12,2019,2019_12,Greed,Greed,0,0.0,0.0
2245,2019-12-04,67,3112.76,12,2019,2019_12,Greed,Greed,0,0.0,0.0
2246,2019-12-05,67,3117.43,12,2019,2019_12,Greed,Greed,0,0.0,0.0
2247,2019-12-06,70,3145.91,12,2019,2019_12,Greed,Greed,0,0.0,0.0
2248,2019-12-09,68,3135.96,12,2019,2019_12,Greed,Greed,0,0.0,0.0
2249,2019-12-10,65,3132.52,12,2019,2019_12,Greed,Greed,0,0.0,0.0
2250,2019-12-11,61,3141.63,12,2019,2019_12,Greed,Greed,0,0.0,0.0
2251,2019-12-12,74,3168.57,12,2019,2019_12,Greed,Greed,0,0.0,0.0
2252,2019-12-13,75,3168.8,12,2019,2019_12,Greed,Greed,0,0.0,0.0
2253,2019-12-16,82,3191.45,12,2019,2019_12,Extreme Greed,Greed,1,4.564123904507142,14566.173235039316
2254,2019-12-17,85,3192.52,12,2019,2019_12,Extreme Greed,Extreme Greed,0,0.0,0.0
2255,2019-12-18,87,3191.14,12,2019,2019_12,Extreme Greed,Extreme Greed,0,0.0,0.0
2256,2019-12-19,90,3205.37,12,2019,2019_12,Extreme Greed,Extreme Greed,0,0.0,0.0
2257,2019-12-20,91,3221.22,12,2019,2019_12,Extreme Greed,Extreme Greed,0,0.0,0.0
2258,2019-12-23,92,3224.01,12,2019,2019_12,Extreme Greed,Extreme Greed,0,0.0,0.0
2259,2019-12-24,91,3223.38,12,2019,2019_12,Extreme Greed,Extreme Greed,0,0.0,0.0
2260,2019-12-26,93,3239.91,12,2019,2019_12,Extreme Greed,Extreme Greed,0,0.0,0.0
2261,2019-12-27,91,3240.02,12,2019,2019_12,Extreme Greed,Extreme Greed,0,0.0,0.0
2262,2019-12-30,90,3221.29,12,2019,2019_12,Extreme Greed,Extreme Greed,0,0.0,0.0
2263,2019-12-31,93,3230.78,12,2019,2019_12,Extreme Greed,Extreme Greed,0,0.0,0.0
2264,2020-01-02,97,3257.85,1,2020,2020_1,Extreme Greed,Extreme Greed,0,0.0,0.0
2265,2020-01-03,93,3234.85,1,2020,2020_1,Extreme Greed,Extreme Greed,0,0.0,0.0
2266,2020-01-06,93,3246.28,1,2020,2020_1,Extreme Greed,Extreme Greed,0,0.0,0.0
2267,2020-01-07,89,3237.18,1,2020,2020_1,Extreme Greed,Extreme Greed,0,0.0,0.0
2268,2020-01-08,92,3253.05,1,2020,2020_1,Extreme Greed,Extreme Greed,0,0.0,0.0
2269,2020-01-09,93,3274.7,1,2020,2020_1,Extreme Greed,Extreme Greed,0,0.0,0.0
2270,2020-01-10,91,3265.35,1,2020,2020_1,Extreme Greed,Extreme Greed,0,0.0,0.0
2271,2020-01-13,90,3288.13,1,2020,2020_1,Extreme Greed,Extreme Greed,0,0.0,0.0
2272,2020-01-14,91,3283.15,1,2020,2020_1,Extreme Greed,Extreme Greed,0,0.0,0.0
2273,2020-01-15,87,3289.29,1,2020,2020_1,Extreme Greed,Extreme Greed,0,0.0,0.0
2274,2020-01-16,89,3316.81,1,2020,2020_1,Extreme Greed,Extreme Greed,0,0.0,0.0
2275,2020-01-17,89,3329.62,1,2020,2020_1,Extreme Greed,Extreme Greed,0,0.0,0.0
2276,2020-01-21,82,3320.79,1,2020,2020_1,Extreme Greed,Extreme Greed,0,0.0,0.0
2277,2020-01-22,74,3321.75,1,2020,2020_1,Greed,Extreme Greed,1,0.0,0.0
2278,2020-01-23,68,3325.54,1,2020,2020_1,Greed,Greed,0,0.0,0.0
2279,2020-01-24,62,3295.47,1,2020,2020_1,Greed,Greed,0,0.0,0.0
2280,2020-01-27,48,3243.63,1,2020,2020_1,Fear,Greed,1,-1.0,-3243.63
2281,2020-01-28,52,3276.24,1,2020,2020_1,Greed,Fear,1,0.0,0.0
2282,2020-01-29,53,3273.4,1,2020,2020_1,Greed,Greed,0,0.0,0.0
2283,2020-01-30,56,3283.66,1,2020,2020_1,Greed,Greed,0,0.0,0.0
2284,2020-01-31,44,3225.52,1,2020,2020_1,Fear,Greed,1,-1.0,-3225.52
2285,2020-02-03,46,3248.92,2,2020,2020_2,Fear,Fear,0,0.0,0.0
2286,2020-02-04,55,3297.59,2,2020,2020_2,Greed,Fear,1,0.0,0.0
2287,2020-02-05,60,3334.69,2,2020,2020_2,Greed,Greed,0,0.0,0.0
2288,2020-02-06,64,3345.78,2,2020,2020_2,Greed,Greed,0,0.0,0.0
2289,2020-02-07,57,3327.71,2,2020,2020_2,Greed,Greed,0,0.0,0.0
2290,2020-02-10,55,3352.09,2,2020,2020_2,Greed,Greed,0,0.0,0.0
2291,2020-02-11,56,3357.75,2,2020,2020_2,Greed,Greed,0,0.0,0.0
2292,2020-02-12,59,3379.45,2,2020,2020_2,Greed,Greed,0,0.0,0.0
2293,2020-02-13,58,3373.94,2,2020,2020_2,Greed,Greed,0,0.0,0.0
2294,2020-02-14,55,3380.16,2,2020,2020_2,Greed,Greed,0,0.0,0.0
2295,2020-02-18,51,3370.29,2,2020,2020_2,Greed,Greed,0,0.0,0.0
2296,2020-02-19,53,3386.15,2,2020,2020_2,Greed,Greed,0,0.0,0.0
2297,2020-02-20,50,3373.23,2,2020,2020_2,Fear,Greed,1,-1.0,-3373.23
2298,2020-02-21,44,3337.75,2,2020,2020_2,Fear,Fear,0,0.0,0.0
2299,2020-02-24,29,3225.89,2,2020,2020_2,Fear,Fear,0,0.0,0.0
2300,2020-02-25,22,3128.21,2,2020,2020_2,Extreme Fear,Fear,1,-2.0,-6256.42
2301,2020-02-26,21,3116.39,2,2020,2020_2,Extreme Fear,Extreme Fear,0,0.0,0.0
2302,2020-02-27,13,2978.76,2,2020,2020_2,Extreme Fear,Extreme Fear,0,0.0,0.0
2303,2020-02-28,10,2954.22,2,2020,2020_2,Extreme Fear,Extreme Fear,0,0.0,0.0
2304,2020-03-02,14,3090.23,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2305,2020-03-03,10,3003.37,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2306,2020-03-04,15,3130.12,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2307,2020-03-05,9,3023.94,3,2020,2020_3,Extreme Fear,Extreme Fear,0,-1.0,-3023.94
2308,2020-03-06,7,2972.37,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2309,2020-03-09,3,2746.56,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2310,2020-03-10,6,2882.23,3,2020,2020_3,Extreme Fear,Extreme Fear,0,-2.0,-5764.46
2311,2020-03-11,4,2741.38,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2312,2020-03-12,2,2480.64,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2313,2020-03-13,5,2711.02,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2314,2020-03-16,3,2386.13,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2315,2020-03-17,4,2529.19,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2316,2020-03-18,5,2398.1,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2317,2020-03-19,7,2409.39,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2318,2020-03-20,8,2304.92,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2319,2020-03-23,5,2237.4,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2320,2020-03-24,13,2447.33,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2321,2020-03-25,17,2475.56,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2322,2020-03-26,22,2630.07,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2323,2020-03-27,23,2541.47,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2324,2020-03-30,25,2626.65,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2325,2020-03-31,25,2584.59,3,2020,2020_3,Extreme Fear,Extreme Fear,0,0.0,0.0
2326,2020-04-01,22,2470.5,4,2020,2020_4,Extreme Fear,Extreme Fear,0,0.0,0.0
2327,2020-04-02,21,2526.9,4,2020,2020_4,Extreme Fear,Extreme Fear,0,0.0,0.0
2328,2020-04-03,22,2488.65,4,2020,2020_4,Extreme Fear,Extreme Fear,0,0.0,0.0
2329,2020-04-06,27,2663.68,4,2020,2020_4,Fear,Extreme Fear,1,0.0,0.0
2330,2020-04-07,25,2659.41,4,2020,2020_4,Extreme Fear,Fear,1,-2.0,-5318.82
2331,2020-04-08,31,2749.98,4,2020,2020_4,Fear,Extreme Fear,1,0.0,0.0
2332,2020-04-09,43,2789.82,4,2020,2020_4,Fear,Fear,0,0.0,0.0
2333,2020-04-13,37,2761.63,4,2020,2020_4,Fear,Fear,0,0.0,0.0
2334,2020-04-14,45,2846.06,4,2020,2020_4,Fear,Fear,0,0.0,0.0
2335,2020-04-15,41,2783.36,4,2020,2020_4,Fear,Fear,0,0.0,0.0
2336,2020-04-16,42,2799.55,4,2020,2020_4,Fear,Fear,0,0.0,0.0
2337,2020-04-17,44,2874.56,4,2020,2020_4,Fear,Fear,0,0.0,0.0
2338,2020-04-20,41,2823.16,4,2020,2020_4,Fear,Fear,0,0.0,0.0
2339,2020-04-21,40,2736.56,4,2020,2020_4,Fear,Fear,0,0.0,0.0
2340,2020-04-22,40,2799.31,4,2020,2020_4,Fear,Fear,0,0.0,0.0
2341,2020-04-23,40,2797.8,4,2020,2020_4,Fear,Fear,0,0.0,0.0
2342,2020-04-24,39,2836.74,4,2020,2020_4,Fear,Fear,0,0.0,0.0
2343,2020-04-27,42,2878.48,4,2020,2020_4,Fear,Fear,0,0.0,0.0
2344,2020-04-28,41,2863.39,4,2020,2020_4,Fear,Fear,0,0.0,0.0
2345,2020-04-29,47,2939.51,4,2020,2020_4,Fear,Fear,0,0.0,0.0
2346,2020-04-30,47,2912.43,4,2020,2020_4,Fear,Fear,0,0.0,0.0
2347,2020-05-01,42,2830.71,5,2020,2020_5,Fear,Fear,0,0.0,0.0
2348,2020-05-04,44,2842.74,5,2020,2020_5,Fear,Fear,0,0.0,0.0
2349,2020-05-05,44,2868.44,5,2020,2020_5,Fear,Fear,0,0.0,0.0
2350,2020-05-06,40,2848.42,5,2020,2020_5,Fear,Fear,0,0.0,0.0
2351,2020-05-07,40,2881.19,5,2020,2020_5,Fear,Fear,0,0.0,0.0
2352,2020-05-08,45,2929.8,5,2020,2020_5,Fear,Fear,0,0.0,0.0
2353,2020-05-11,44,2930.19,5,2020,2020_5,Fear,Fear,0,0.0,0.0
2354,2020-05-12,39,2870.12,5,2020,2020_5,Fear,Fear,0,0.0,0.0
2355,2020-05-13,39,2820.0,5,2020,2020_5,Fear,Fear,0,0.0,0.0
2356,2020-05-14,38,2852.5,5,2020,2020_5,Fear,Fear,0,0.0,0.0
2357,2020-05-15,39,2863.7,5,2020,2020_5,Fear,Fear,0,0.0,0.0
2358,2020-05-18,47,2953.91,5,2020,2020_5,Fear,Fear,0,0.0,0.0
2359,2020-05-19,48,2922.94,5,2020,2020_5,Fear,Fear,0,0.0,0.0
2360,2020-05-20,52,2971.61,5,2020,2020_5,Greed,Fear,1,0.0,0.0
2361,2020-05-21,52,2948.51,5,2020,2020_5,Greed,Greed,0,0.0,0.0
2362,2020-05-22,50,2955.45,5,2020,2020_5,Fear,Greed,1,-1.0,-2955.45
2363,2020-05-26,50,2991.77,5,2020,2020_5,Fear,Fear,0,0.0,0.0
2364,2020-05-27,53,3036.13,5,2020,2020_5,Greed,Fear,1,0.0,0.0
2365,2020-05-28,50,3029.73,5,2020,2020_5,Fear,Greed,1,-1.0,-3029.73
2366,2020-05-29,52,3044.31,5,2020,2020_5,Greed,Fear,1,0.0,0.0
2367,2020-06-01,58,3055.73,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2368,2020-06-02,58,3080.82,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2369,2020-06-03,60,3122.87,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2370,2020-06-04,62,3112.35,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2371,2020-06-05,66,3193.93,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2372,2020-06-08,67,3232.39,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2373,2020-06-09,67,3207.18,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2374,2020-06-10,67,3190.14,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2375,2020-06-11,56,3002.1,6,2020,2020_6,Greed,Greed,0,-1.0,-3002.1
2376,2020-06-12,54,3041.31,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2377,2020-06-15,53,3066.59,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2378,2020-06-16,52,3124.74,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2379,2020-06-17,52,3113.49,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2380,2020-06-18,51,3115.34,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2381,2020-06-19,52,3097.74,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2382,2020-06-22,52,3117.86,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2383,2020-06-23,52,3131.29,6,2020,2020_6,Greed,Greed,0,0.0,0.0
2384,2020-06-24,48,3050.33,6,2020,2020_6,Fear,Greed,1,-1.0,-3050.33
2385,2020-06-25,49,3083.76,6,2020,2020_6,Fear,Fear,0,0.0,0.0
2386,2020-06-26,45,3009.05,6,2020,2020_6,Fear,Fear,0,0.0,0.0
2387,2020-06-29,48,3053.24,6,2020,2020_6,Fear,Fear,0,0.0,0.0
2388,2020-06-30,47,3100.29,6,2020,2020_6,Fear,Fear,0,0.0,0.0
2389,2020-07-01,48,3115.86,7,2020,2020_7,Fear,Fear,0,0.0,0.0
2390,2020-07-02,50,3130.01,7,2020,2020_7,Fear,Fear,0,0.0,0.0
2391,2020-07-06,51,3179.72,7,2020,2020_7,Greed,Fear,1,0.0,0.0
2392,2020-07-07,49,3145.32,7,2020,2020_7,Fear,Greed,1,-1.0,-3145.32
2393,2020-07-08,52,3169.94,7,2020,2020_7,Greed,Fear,1,0.0,0.0
2394,2020-07-09,53,3152.05,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2395,2020-07-10,59,3185.04,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2396,2020-07-13,53,3155.22,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2397,2020-07-14,61,3197.52,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2398,2020-07-15,62,3226.56,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2399,2020-07-16,62,3215.57,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2400,2020-07-17,63,3224.73,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2401,2020-07-20,65,3251.84,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2402,2020-07-21,65,3257.3,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2403,2020-07-22,65,3276.02,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2404,2020-07-23,68,3235.66,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2405,2020-07-24,63,3215.63,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2406,2020-07-27,65,3239.41,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2407,2020-07-28,63,3218.44,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2408,2020-07-29,64,3258.44,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2409,2020-07-30,62,3246.22,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2410,2020-07-31,65,3271.12,7,2020,2020_7,Greed,Greed,0,0.0,0.0
2411,2020-08-03,67,3294.61,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2412,2020-08-04,67,3306.51,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2413,2020-08-05,70,3327.77,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2414,2020-08-06,73,3349.16,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2415,2020-08-07,72,3351.28,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2416,2020-08-10,75,3360.47,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2417,2020-08-11,71,3333.69,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2418,2020-08-12,73,3380.35,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2419,2020-08-13,72,3373.43,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2420,2020-08-14,72,3372.85,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2421,2020-08-17,71,3381.99,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2422,2020-08-18,70,3389.78,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2423,2020-08-19,68,3374.85,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2424,2020-08-20,70,3385.51,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2425,2020-08-21,70,3397.16,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2426,2020-08-24,71,3431.28,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2427,2020-08-25,73,3443.62,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2428,2020-08-26,74,3478.73,8,2020,2020_8,Greed,Greed,0,0.0,0.0
2429,2020-08-27,76,3484.55,8,2020,2020_8,Extreme Greed,Greed,1,9.78206195225357,34086.08397572518
2430,2020-08-28,77,3508.01,8,2020,2020_8,Extreme Greed,Extreme Greed,0,0.0,0.0
2431,2020-08-31,74,3500.31,8,2020,2020_8,Greed,Extreme Greed,1,0.0,0.0
2432,2020-09-01,77,3526.65,9,2020,2020_9,Extreme Greed,Greed,1,4.891030976126785,17248.95439195753
2433,2020-09-02,78,3580.84,9,2020,2020_9,Extreme Greed,Extreme Greed,0,0.0,0.0
2434,2020-09-03,60,3455.06,9,2020,2020_9,Greed,Extreme Greed,1,0.0,0.0
2435,2020-09-04,59,3426.96,9,2020,2020_9,Greed,Greed,0,0.0,0.0
2436,2020-09-08,55,3331.84,9,2020,2020_9,Greed,Greed,0,0.0,0.0
2437,2020-09-09,65,3398.96,9,2020,2020_9,Greed,Greed,0,0.0,0.0
2438,2020-09-10,59,3339.19,9,2020,2020_9,Greed,Greed,0,0.0,0.0
2439,2020-09-11,58,3340.97,9,2020,2020_9,Greed,Greed,0,0.0,0.0
2440,2020-09-14,59,3383.54,9,2020,2020_9,Greed,Greed,0,0.0,0.0
2441,2020-09-15,59,3401.2,9,2020,2020_9,Greed,Greed,0,0.0,0.0
2442,2020-09-16,56,3385.49,9,2020,2020_9,Greed,Greed,0,0.0,0.0
2443,2020-09-17,53,3357.01,9,2020,2020_9,Greed,Greed,0,0.0,0.0
2444,2020-09-18,52,3319.47,9,2020,2020_9,Greed,Greed,0,0.0,0.0
